74550;Transitar em velocidade superior à máxima permitida em até 20%;Lei Nº 9.503/97;2006-07-26 00:00:00.0;;4;V;C;<null>;218 I
74710;Transitar em velocidade superior à máxima permitida em mais de 50%;Lei Nº 9.503/97;2006-07-26 00:00:00.0;;7;V;C;<null>;218 III
50450;Dirigir veículo com validade de CNH/PPD vencida há mais de 30 dias;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;7; ;C;Consulta ao sistema SERPRO. Veiculo com condutor dirigindo com habilitação vencida a mais de 30 dias conforme consulta ao sistema SERPRO. Veiculo liberado ao sr yyy habilitado de CNH xxx.;162 V
50960;Entregar veículo a pessoa com CNH/PPD vencida há mais de 30 dias;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;7; ;P;<null>;163 c/c 162 V
51420;Permitir posse/condução do veíc a pessoa com CNH/PPD vencida há mais de 30 dias;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;7; ;P;<null>;164 c/c 162 V
51692;Dirigir sob a influência de qquer substância psicoativa que deter. dependência;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;7;A;C;<null>;165
52581;Promover na via competição sem permissão;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;7; ;J;<null>;174
52583;Promover na via exibição e demonstração de perícia em manobra de veículo s/perm;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;7; ;J;<null>;174
52662;Participar na via como condutor em eventos organizados sem permissão;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;7; ;C;<null>;174
52741;Utiliz veíc demonst/exibir manobra perigosa mediante arrancada brusca;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;7; ;C;<null>;175
55411;Estacionar em desacordo com a regulamentação especificada pela sinalização;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;5; ;C;<null>;181 XVII
55412;Estacionar em desacordo com a regulamentação - estacionamento rotativo;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;5; ;C;<null>;181 XVII
55413;Estacionar em desacordo com a regulamentação - ponto ou vaga de táxi;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;5; ;C;<null>;181 XVII
55414;Estacionar em desacordo com a regulamentação - vaga de carga/descarga;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;5; ;C;<null>;181 XVII
55417;Estacionar em desacordo com a regulamentação - vaga de curta duração;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;5; ;C;<null>;181 XVII
69391;Falsificar ou adulterar documento de habilitação;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;7; ;C;<null>;234
69392;Falsificar ou adulterar documento de identificação do veículo;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;7; ;C;<null>;234
70301;Conduzir motocicleta, motoneta e ciclomotor sem capacete de segurança;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;7; ;C;Motocicleta x, cor y. Condutor não usava capacete, em desacordo com a Resolução 453/13 do CONTRAN. Regularizado /ou/ Veículo retido conforme e-DRV no x, face o art. 269, §1o, do CTB.;244 I
75600;Conduzir veíc de transp passag ou carga em desacordo c/ as cond do art 67-C CTB;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;4; ;C;<null>;230, XXIII
52742;Utiliz veíc dem/exibir manob perig med derrap/frenag c/desliz/arrast pneus;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;7; ;C;<null>;175
67690;Conduzir o veíc c/ com defeito no sist de iluminação, sinaliz ou lâmpadas queimadas;Lei Nº 9.503/97;2016-02-02 00:00:00.0;;4; ;P;Veículo com o farol de neblina, lado direito, inoperante. Regularizado.;230 XXII
73741;Bloquear a via com veículo.;Lei Nº 9.503/97;2016-05-04 00:00:00.0;;7; ;C;<null>;253
73742;Usar qualquer veículo para, deliberadamente, interromper, a circulação na via sem autorização do órgão ou entidade de trânsito com circunscrição sobre ela.;Lei Nº 9.503/97;2016-05-04 00:00:00.0;;7; ;C;<null>;253-A
73743;Usar qualquer veículo para, deliberadamente, restringir, a circulação na via sem autorização do órgão ou entidade de trânsito com circunscrição sobre ela.;Lei Nº 9.503/97;2016-05-04 00:00:00.0;;7; ;C;<null>;253-A
73744;Usar qualquer veículo para, deliberadamente, perturbar, a circulação na via sem autorização do órgão ou entidade de trânsito com circunscrição sobre ela.;Lei Nº 9.503/97;2016-05-04 00:00:00.0;;7; ;C;<null>;253-A
72421;Em movimento de dia, deixar de manter acesa luz baixa nos túneis com iluminação pública.;Lei Nº 9.503/97;2016-07-08 00:00:00.0;;4; ;C;<null>;250 I b
72422;Em movimento de dia, deixar de manter acesa luz baixa nas rodovias.;Lei Nº 9.503/97;2016-07-08 00:00:00.0;;4; ;C;<null>;250 I b
76171;Usar qq veiculo para, delib, interromper circulação na via sem aut do orgão;Lei Nº 9.503/97;2016-06-21 00:00:00.0;;7; ;C;<null>;253-A
76173;Usar qq veiculo para, delib, pertubar circulação na via sem aut do orgão;Lei Nº 9.503/97;2016-06-21 00:00:00.0;;7; ;C;<null>;253-A
76172;Usar qq veiculo para, delib, restringir circulação na via sem aut do orgão;Lei Nº 9.503/97;2016-06-21 00:00:00.0;;7; ;C;<null>;253-A
76090;Organizar a conduta prevista no caput do art. 253-A;Lei Nº 9.503/97;2016-06-21 00:00:00.0;;7; ;J;<null>;253-A, § 1º
